date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic
2024-06-24,Halland County,345074,108,283,0,12179,19.98,724.32,370.06,0.0,5,0.0013878180416345412,4.6535080956052433
2023-11-13,Halland County,345074,205,8583,125132,94102,73.14,1574.13,9152.86,4570.8,5,0.0013364173734258546,4.4135697764070931
2024-06-10,Halland County,345074,105,225,538,7793,59.53,1117.23,263.5,33.61,5,0.0016962220508866615,4.2264199434592653
2025-01-27,Halland County,345074,153,193,2633,12895,97.54,1027.69,365.4,128.16,5,0.0023130300693909021,3.9361603700848109
2023-06-26,Halland County,345074,241,433,168713,117154,223.47,739.7,6843.23,5648.17,5,0.002467232074016962,5.4835260858391157
2024-01-08,Halland County,345074,368,291,0,50482,430.28,681.82,2210.93,0.0,5,0.0029812387561038295,4.7764070932922129
2023-08-07,Halland County,345074,251,576,113080,151506,289.04,1358.22,7313.44,5825.3,5,0.0026214340786430224,5.8555127216653817
2023-09-11,Halland County,345074,257,828,99301,158101,517.97,3151.81,6339.19,4215.93,5,0.0031868414289385762,4.8154202004626061
2024-03-18,Halland County,345074,134,481,3614,27535,137.19,1214.27,1692.22,378.04,5,0.0014906193780519147,4.2939090208172708
2023-05-22,Halland County,345074,280,38041,305904,99852,278.5,2324.33,8556.31,7364.3,5,0.0036494474428167565,5.0666152659984576
2024-09-09,Halland County,345074,127,261,430,9596,48.07,391.99,347.93,32.96,5,0.0017476227190953483,3.9373939861218195
2024-09-16,Halland County,345074,155,251,33025,9209,69.84,628.19,320.0,2122.41,5,0.0019018247237214084,3.9364173734258547
2025-02-10,Halland County,345074,166,105,3025,11824,140.71,225.68,333.98,137.34,5,0.0015420200462606013,4.14716011308147
2023-10-09,Jonkoping County,370009,92,340,360,10,41.74,267.59,0.41,24.63,5,0.000359804677460807,5.713749678745824
2023-12-04,Jonkoping County,370009,98,487,202,0,23.82,489.72,0.0,13.83,5,0.000719609354921614,5.4292469802107428
2024-04-22,Skane County,1428626,237,0,5,0,55.71,0.0,0.0,0.31,5,0.0016962220508866615,21.184065792855307
2024-12-09,Skane County,1428626,288,1048,0,4255,89.96,1301.5,293.6,0.0,5,0.0047802621434078641,26.258339758416859
2024-05-20,Skane County,1428626,176,0,0,0,68.09,0.0,0.0,0.0,5,0.0022616294011822153,21.520380364944746
2024-09-16,Skane County,1428626,164,627,0,578,48.52,2011.42,135.33,0.0,5,0.00359804677460807,19.331637111282447
2023-06-12,Skane County,1428626,306,0,0,390,397.63,0.0,38.85,0.0,5,0.0021588280647648421,20.678386019018248
2024-03-04,Skane County,1428626,384,13,0,0,569.76,50.76,0.0,0.0,5,0.0031354407607298894,19.230789000257005
2024-04-15,Skane County,1428626,209,0,0,0,137.55,0.0,0.0,0.0,5,0.0021074273965561554,21.235363659727575
2025-01-27,Skane County,1428626,157,481,0,18,131.22,2124.5,0.74,0.0,5,0.00359804677460807,18.083474685170906
2024-10-28,Skane County,1428626,272,594,1,977,61.36,2464.66,80.64,0.05,5,0.0031354407607298894,19.019789257260346
2024-08-12,Skane County,1428626,244,456,0,0,308.14,3408.3,0.0,0.0,5,0.001953225391930095,21.438293497815472
2023-07-10,Skane County,1428626,394,0,8,0,455.98,0.0,0.0,0.3,5,0.0028270367514777691,23.600102801336419
2023-11-20,Skane County,1428626,316,774,0,0,150.0,595.86,0.0,0.0,5,0.001439218709843228,20.241171935235158
2023-08-07,Skane County,1428626,455,0,72,0,424.25,0.0,0.0,3.82,5,0.0026214340786430224,22.701978925726035
2023-08-28,Skane County,1428626,402,0,105,0,317.26,0.0,0.0,3.06,5,0.002467232074016962,21.771626831148804
2024-02-26,Skane County,1428626,333,91,0,0,690.7,72.21,0.0,0.0,5,0.0033410434335646362,19.263428424569518
2024-04-08,Skane County,1428626,255,0,1,0,171.76,0.0,0.0,0.17,5,0.00328964276535595,22.261372397841171
2023-11-06,Skane County,1428626,344,7351,0,0,457.1,546.84,0.0,0.0,5,0.0020560267283474686,19.459007967103574
2024-09-30,Skane County,1428626,258,615,0,478,56.93,1537.17,103.56,0.0,5,0.0033924441017733229,18.951477769211
2024-03-25,Skane County,1428626,258,0,0,0,198.78,0.0,0.0,0.0,5,0.0017990233873040351,21.04425597532768
2023-03-06,Skane County,1428626,464,0,0,1809,164.23,0.0,157.66,0.0,5,0.0035466461063993833,21.429195579542533
2024-03-18,Stockholm County,2473307,630,0,0,0,462.25,0.0,0.0,0.0,5,0.003238242097147263,39.404009252120275
2025-01-13,Stockholm County,2473307,958,1381,0,6,194.04,7903.92,0.11,0.0,5,0.01187355435620663,44.075250578257517
2024-11-18,Stockholm County,2473307,457,2038,0,3,285.92,2598.09,0.12,0.0,5,0.0081213055769725,42.8159856078129
2023-03-13,Stockholm County,2473307,837,0,0,2474,936.44,0.0,259.8,0.0,5,0.0053456694937034184,40.502338730403494
2023-11-06,Stockholm County,2473307,843,12845,0,0,700.45,628.5,0.0,0.0,5,0.0085325109226419941,40.340426625546129
2024-01-22,Stockholm County,2473307,1090,317,0,1,1700.94,461.16,0.01,0.0,5,0.0052428681572860448,41.522950398355178
2023-08-21,Stockholm County,2473307,840,0,15,0,799.06,0.0,0.0,0.7,5,0.0069390902081727058,40.934566949370343
2023-10-09,Stockholm County,2473307,1006,0,0,0,1346.77,0.0,0.0,0.0,5,0.0061680801850424053,56.196710357234643
2024-05-13,Stockholm County,2473307,461,0,0,0,375.21,0.0,0.0,0.0,5,0.0047802621434078641,42.568748393729116
2023-10-23,Stockholm County,2473307,1278,0,0,0,1306.7,0.0,0.0,0.0,5,0.0079157029041377544,45.473143150860963
2024-04-29,Stockholm County,2473307,596,0,0,0,562.51,0.0,0.0,0.0,5,0.004420457465947057,43.334772552043177
2024-02-05,Stockholm County,2473307,1185,423,3,0,1471.52,719.41,0.0,0.06,5,0.0061680801850424053,42.019789257260342
2024-02-12,Stockholm County,2473307,988,256,0,0,1652.92,647.52,0.0,0.0,5,0.0060652788486250317,40.811873554356204
2023-05-01,Stockholm County,2473307,985,0,0,2169,609.31,0.0,184.53,0.0,5,0.0080699049087638135,44.633307632999227
2024-11-11,Stockholm County,2473307,772,1874,0,672,293.94,4214.52,48.31,0.0,5,0.010228732973528656,44.82703675147777
2023-08-28,Stockholm County,2473307,1175,0,21,0,1003.66,0.0,0.0,0.58,5,0.0065278848625032124,43.429041377537906
2023-11-27,Stockholm County,2473307,1068,1531,0,0,1228.03,910.07,0.0,0.0,5,0.0088923156001028021,42.643639167309175
2023-06-19,Stockholm County,2473307,638,0,6,0,403.31,0.0,0.0,0.23,5,0.0038036494474428168,37.85556412233359
2023-07-10,Stockholm County,2473307,629,0,4,0,455.25,0.0,0.0,0.21,5,0.0040092521202775636,36.928964276535595
2023-09-18,Stockholm County,2473307,854,0,0,0,891.64,0.0,0.0,0.0,5,0.0056540735029555382,44.090259573374453
2025-02-03,Uppsala County,407912,25,70,0,2,8.01,683.92,0.09,0.0,5,0.000359804677460807,4.9978411719352351
2024-04-22,Varmland County,283384,33,246,0,0,10.56,1218.88,0.0,0.0,5,0.00056540735029555382,4.3150346954510406
2024-01-29,Halland County,345074,218,343,9713,39908,176.7,498.59,1789.44,608.48,6,0.0019018247237214084,4.580930352094577
2024-03-04,Halland County,345074,252,451,0,31289,624.13,695.79,1596.64,0.0,6,0.0020046260601387818,4.4189154459007964
2023-08-28,Halland County,345074,291,509,48469,137753,394.74,971.27,6827.96,2059.64,6,0.002467232074016962,5.003392444101773
2025-02-17,Halland County,345074,168,213,3691,11511,119.98,212.95,324.64,168.62,6,0.0017990233873040351,3.9658699563094322
2023-12-11,Halland County,345074,229,1301,129407,91059,202.47,1134.68,9136.38,4510.57,6,0.002724235415060396,4.1683371883834486
2024-02-26,Halland County,345074,246,357,2087,37441,299.68,1061.02,1839.54,146.8,6,0.0022616294011822153,4.3191467489077358
2023-03-13,Halland County,345074,235,1652,185231,128696,66.06,2260.04,12876.35,4965.74,6,0.001953225391930095,4.7602672834746853
2024-01-15,Halland County,345074,267,301,46474,40835,283.67,468.81,1771.27,2313.15,6,0.0020046260601387818,4.525006425083526
2024-07-08,Halland County,345074,118,231,0,11900,50.6,875.34,331.27,0.0,6,0.0013878180416345412,4.9176561295296839
2024-06-24,Skane County,1428626,205,447,0,0,100.2,1685.04,0.0,0.0,6,0.0016962220508866615,21.894011822153686
2023-06-05,Skane County,1428626,357,0,0,997,262.68,0.0,97.0,0.0,6,0.0029298380878951427,20.954510408635311
2024-06-17,Skane County,1428626,104,540,0,642,65.64,2562.76,64.57,0.0,6,0.001233616037008481,20.167206373682859
2024-11-04,Skane County,1428626,241,853,0,1,116.89,1285.15,0.03,0.0,6,0.0026214340786430224,19.063685427910563
2023-09-25,Skane County,1428626,450,0,0,0,583.53,0.0,0.0,0.0,6,0.0022616294011822153,21.194037522487793
2023-12-04,Skane County,1428626,398,1028,0,0,500.2,670.58,0.0,0.0,6,0.0023644307375995889,20.69360061680802
2023-10-23,Skane County,1428626,372,0,0,0,357.35,0.0,0.0,0.0,6,0.0016448213826779749,20.742842456951941
2023-05-15,Skane County,1428626,332,10,0,1199,208.63,0.61,114.38,0.0,6,0.002467232074016962,22.3585710614238
2023-10-16,Skane County,1428626,309,0,0,0,353.97,0.0,0.0,0.0,6,0.0022102287329735285,21.190645078386019
2024-08-19,Skane County,1428626,218,415,0,295,58.14,1441.21,104.82,0.0,6,0.0018504240555127216,20.665998457979953
2024-02-05,Skane County,1428626,457,116,2,0,733.39,261.64,0.0,0.07,6,0.0026214340786430224,19.670367514777691
2024-06-10,Skane County,1428626,138,461,0,279,74.69,1326.41,34.65,0.0,6,0.0021588280647648421,20.178977126702648
2024-01-08,Skane County,1428626,541,125,0,0,689.94,129.61,0.0,0.0,6,0.0030840400925212026,22.317501927525058
2024-03-18,Skane County,1428626,230,0,0,0,187.96,0.0,0.0,0.0,6,0.0013364173734258546,19.615728604471858
2023-12-11,Skane County,1428626,373,4018,0,0,319.98,711.4,0.0,0.0,6,0.0024158314058082757,19.494011822153688
2024-02-19,Stockholm County,2473307,979,292,3,0,2054.44,309.0,0.0,0.08,6,0.004934464148033924,41.926856849139035
2025-02-03,Stockholm County,2473307,1304,1268,0,9,570.33,7577.65,0.35,0.0,6,0.011462349010537137,44.68362888717553
2023-05-22,Stockholm County,2473307,855,13,0,1408,775.14,1.26,163.81,0.0,6,0.007144692881007453,43.801285016705215
2023-05-15,Stockholm County,2473307,813,33,0,1773,1334.95,2.24,191.15,0.0,6,0.0054998714983294783,44.57065021845284
2024-04-01,Stockholm County,2473307,915,0,0,0,372.57,0.0,0.0,0.0,6,0.0060138781804163453,39.735337959393469
2024-03-25,Stockholm County,2473307,804,0,0,0,376.9,0.0,0.0,0.0,6,0.0056540735029555382,39.381341557440244
2023-06-26,Stockholm County,2473307,826,0,15,0,438.2,0.0,0.0,0.53,6,0.0058596761757902854,39.973580056540733
2023-12-04,Stockholm County,2473307,1148,2055,0,0,1031.78,1001.3,0.0,0.0,6,0.00781290156772038,43.133333333333333
2023-04-24,Stockholm County,2473307,1009,0,0,2117,720.79,0.0,200.14,0.0,6,0.0065792855307119,47.745772295039835
2024-10-07,Stockholm County,2473307,936,2170,0,1284,440.01,6925.91,187.26,0.0,6,0.011462349010537137,44.817116422513493
2023-08-07,Stockholm County,2473307,781,0,45,0,621.96,0.0,0.0,2.18,6,0.0065792855307119,40.52480082241069
2023-10-30,Stockholm County,2473307,1066,50909,1,0,973.81,809.92,0.0,0.02,6,0.0089437162683114885,40.242456951940376
2024-08-19,Stockholm County,2473307,874,1234,0,433,342.45,3815.19,132.13,0.0,6,0.0059110768439989718,41.549216139809815
2024-01-15,Stockholm County,2473307,1062,355,0,0,1129.11,591.45,0.0,0.0,6,0.0060652788486250317,42.424055512721665
2023-09-11,Stockholm County,2473307,857,0,21,0,1000.0,0.0,0.0,1.43,6,0.0065278848625032124,43.194294525828838
2024-08-05,Stockholm County,2473307,403,1587,0,0,475.82,8874.86,0.0,0.0,6,0.0051400668208686712,38.009097918272936
2024-01-08,Stockholm County,2473307,1272,362,0,0,1393.6,315.76,0.0,0.0,6,0.005962477512207659,43.846569005397072
2024-07-01,Stockholm County,2473307,491,1061,0,0,199.95,3731.38,0.0,0.0,6,0.0047288614751991778,38.634181444358774
2023-09-04,Stockholm County,2473307,928,0,129,0,703.99,0.0,0.0,10.0,6,0.0068876895399640195,49.7408378308918
2023-06-12,Halland County,345074,221,559,274740,101899,148.14,1034.95,7771.07,7064.51,7,0.0028270367514777691,4.9916216910819839
2024-07-01,Skane County,1428626,214,419,0,0,142.71,2381.7,0.0,0.0,7,0.0024158314058082757,21.759290670778721
2024-10-07,Skane County,1428626,201,729,3,1068,34.49,3121.97,125.78,0.15,7,0.00359804677460807,18.760164482138268
2023-11-13,Skane County,1428626,272,889,4,0,238.66,393.03,0.0,0.15,7,0.0015934207144692881,19.850115651503469
2024-02-12,Skane County,1428626,357,99,2,0,429.92,393.74,0.0,0.04,7,0.0024158314058082757,19.213415574402468
2023-10-30,Skane County,1428626,392,22734,0,0,538.19,251.53,0.0,0.0,7,0.0023130300693909021,19.739809817527629
2025-01-20,Skane County,1428626,230,517,0,6,60.35,2828.94,0.15,0.0,7,0.002724235415060396,18.484656900539708
2024-05-27,Skane County,1428626,139,318,0,0,146.36,2504.67,0.0,0.0,7,0.0021074273965561554,21.24230274993575
2023-05-22,Skane County,1428626,332,9,0,1245,276.01,0.74,139.29,0.0,7,0.0028270367514777691,21.890927782061166
2025-02-17,Skane County,1428626,275,634,0,203,275.19,2309.92,5.71,0.0,7,0.0027756360832690823,17.93466975070676
2023-10-09,Skane County,1428626,432,0,0,0,274.18,0.0,0.0,0.0,7,0.0030326394243125158,21.541968645592394
2024-03-11,Skane County,1428626,296,0,2,0,442.32,0.0,0.0,0.08,7,0.001953225391930095,18.918684142893859
2023-04-03,Skane County,1428626,371,0,0,1589,204.36,0.0,156.04,0.0,7,0.0024158314058082757,21.67710100231303
2023-08-14,Skane County,1428626,338,0,71,0,324.58,0.0,0.0,3.1,7,0.0016962220508866615,21.362940118221537
2023-05-08,Skane County,1428626,419,0,0,1355,249.4,0.0,130.3,0.0,7,0.0020046260601387818,21.674839372911848
2023-06-26,Skane County,1428626,367,0,17,0,300.41,0.0,0.0,0.82,7,0.002467232074016962,21.65170907221794
2023-03-20,Stockholm County,2473307,794,0,0,2246,1055.52,0.0,245.09,0.0,7,0.004934464148033924,41.610742739655613
2023-11-20,Stockholm County,2473307,778,1599,0,0,605.72,1169.78,0.0,0.0,7,0.0052942688254947311,41.20190182472372
2024-09-30,Stockholm County,2473307,1195,2219,0,99145,457.41,8547.13,5461.52,0.0,7,0.01094834232845027,46.183808789514266
2025-01-20,Stockholm County,2473307,975,1213,0,7,236.72,6477.58,0.24,0.0,7,0.010691338987406837,46.35733744538679
2024-08-26,Stockholm County,2473307,819,1192,0,69554,466.41,7184.45,2234.91,0.0,7,0.0079157029041377544,43.231919814957593
2023-03-06,Stockholm County,2473307,911,0,0,2340,561.38,0.0,236.57,0.0,7,0.0047802621434078641,39.604626060138784
2023-10-02,Stockholm County,2473307,453,0,0,0,397.98,0.0,0.0,0.0,7,0.00827550758159856,43.972552043176563
2024-06-24,Stockholm County,2473307,537,1345,0,0,169.66,3795.87,0.0,0.0,7,0.0053456694937034184,39.19953739398612
2024-07-08,Stockholm County,2473307,300,904,0,0,237.73,3242.05,0.0,0.0,7,0.0035466461063993833,36.61356977640709
2023-08-14,Stockholm County,2473307,774,0,71,0,677.89,0.0,0.0,3.1,7,0.006630686198920586,42.012952968388589
2024-09-23,Stockholm County,2473307,1277,1717,0,115103,410.27,5631.02,6220.43,0.0,7,0.0088923156001028021,44.351015163197118
2023-10-16,Stockholm County,2473307,917,0,0,0,703.35,0.0,0.0,0.0,7,0.0053970701619121047,44.05196607555898
2024-06-10,Stockholm County,2473307,427,1405,0,355,430.29,6007.96,60.49,0.0,7,0.0057568748393729118,40.312207658699563
2023-10-02,Uppsala County,407912,27,0,0,0,30.15,0.0,0.0,0.0,7,0.00051400668208686714,5.8486250321254181
2023-07-17,Vastra Gotaland County,1772821,5295,7821,110430,75512,4965.75,26437.53,5246.59,7408.54,7,0.047134412747365718,32.550089951169362
2024-07-08,Skane County,1428626,124,474,1,0,144.47,1599.74,0.0,0.02,8,0.0016962220508866615,22.5295810845541
2023-05-29,Skane County,1428626,344,0,0,14169,137.82,0.0,710.86,0.0,8,0.0034438447699820097,21.374710871241327
2023-08-21,Skane County,1428626,367,0,57,0,523.58,0.0,0.0,2.81,8,0.0024158314058082757,21.487432536622975
2024-04-01,Skane County,1428626,332,0,3,0,90.75,0.0,0.0,0.08,8,0.0021074273965561554,21.539655615523003
2023-03-13,Skane County,1428626,326,0,0,1845,527.99,0.0,165.62,0.0,8,0.0020046260601387818,20.887895142636854
2024-10-14,Skane County,1428626,193,689,0,131,71.97,1689.96,19.79,0.0,8,0.00390645078386019,19.013723978411718
2023-10-02,Skane County,1428626,180,0,2,0,194.64,0.0,0.0,0.14,8,0.0036494474428167565,21.08563351323567
2025-02-24,Skane County,1428626,260,467,0,99,314.08,2218.68,2.66,0.0,8,0.00061680801850424051,2.8045232588023645
2024-05-06,Skane County,1428626,236,0,3,0,173.89,0.0,0.0,0.16,8,0.001233616037008481,22.575173477255206
2024-01-22,Skane County,1428626,435,115,0,0,900.54,86.67,0.0,0.0,8,0.00390645078386019,20.239527113852478
2025-02-03,Skane County,1428626,222,427,0,9,57.85,1956.62,0.35,0.0,8,0.0034438447699820097,18.218041634541247
2023-09-04,Skane County,1428626,367,0,345,0,266.76,0.0,0.0,22.54,8,0.002467232074016962,21.35230017990234
2024-09-23,Skane County,1428626,296,554,0,129,72.4,1503.05,30.12,0.0,8,0.0036494474428167565,18.8958622462092
2025-01-13,Skane County,1428626,220,611,0,3,95.71,1842.86,0.07,0.0,8,0.0029812387561038295,19.227293754818813
2023-09-11,Skane County,1428626,344,0,50,0,468.11,0.0,0.0,3.22,8,0.0019018247237214084,21.510203032639424
2024-05-27,Stockholm County,2473307,397,1007,0,0,293.11,4376.17,0.0,0.0,8,0.0057568748393729118,42.832845026985353
2023-04-03,Stockholm County,2473307,789,0,0,2094,766.76,0.0,215.06,0.0,8,0.0051400668208686712,39.139912618864045
2023-11-13,Stockholm County,2473307,808,1869,0,0,524.33,706.05,0.0,0.0,8,0.0052942688254947311,40.998869185299412
2024-04-22,Stockholm County,2473307,682,0,0,0,356.52,0.0,0.0,0.0,8,0.0062194808532510925,44.833204831662812
2024-04-08,Stockholm County,2473307,807,0,0,0,571.73,0.0,0.0,0.0,8,0.0062194808532510925,43.47386276021588
2024-09-02,Stockholm County,2473307,1115,1798,0,164837,515.26,8783.61,5447.79,0.0,8,0.0093035209457722947,43.547674119763556
2024-08-26,Skane County,1428626,260,393,0,186,143.27,1717.76,45.17,0.0,9,0.0026728347468517092,20.513184271395527
2023-03-27,Skane County,1428626,359,0,0,1681,331.85,0.0,149.39,0.0,9,0.0025186327422256488,21.520585967617578
2024-09-02,Skane County,1428626,269,609,0,985,114.7,1739.94,92.52,0.0,9,0.0028270367514777691,20.571524029812387
2023-06-19,Skane County,1428626,266,0,4,0,188.82,0.0,0.0,0.25,9,0.0015420200462606013,20.124492418401438
2023-03-20,Skane County,1428626,310,0,0,1720,294.5,0.0,179.59,0.0,9,0.0016962220508866615,21.473040349524545
2025-02-24,Stockholm County,2473307,1052,1499,0,109,525.87,6690.42,3.74,0.0,9,0.0017476227190953483,6.5347725520431768
2023-09-25,Stockholm County,2473307,1209,0,0,0,1069.52,0.0,0.0,0.0,9,0.0072474942174248266,43.419943459264971
2024-10-14,Stockholm County,2473307,862,2161,0,196,330.79,7786.9,31.57,0.0,9,0.0088923156001028021,43.071395528141863
2023-04-17,Stockholm County,2473307,868,0,0,2293,516.97,0.0,272.21,0.0,9,0.0047802621434078641,41.997481367257777
2023-07-24,Vastra Gotaland County,1772821,6728,8494,113943,95439,7157.85,31926.09,6421.46,7593.09,9,0.048316628116165508,32.18514520688769
2024-07-29,Vastra Gotaland County,1772821,3047,2682,18669,243590,5101.89,20027.45,9436.65,849.2,9,0.040092521202775636,27.432022616294013
2024-04-15,Stockholm County,2473307,629,0,0,0,312.93,0.0,0.0,0.0,10,0.0049858648162426113,43.385145206887692
2025-02-10,Stockholm County,2473307,1517,1171,0,67,614.28,6924.58,2.6,0.0,10,0.0092521202775636083,45.625237728090468
2024-03-11,Stockholm County,2473307,914,0,5,0,1740.8,0.0,0.0,0.15,10,0.0049858648162426113,39.515959907478795
2025-02-17,Stockholm County,2473307,1072,1969,0,225,708.87,8877.34,6.74,0.0,10,0.009200719609354922,43.348136725777437
2024-12-16,Stockholm County,2473307,915,1640,0,2290,344.97,6241.28,314.06,0.0,10,0.0072474942174248266,42.278283217681832
2025-01-06,Vastra Gotaland County,1772821,3892,4141,68235,0,1213.54,19227.02,0.0,3620.95,10,0.072217938833204834,26.792135697764071
2024-12-16,Skane County,1428626,205,648,0,2112,31.94,1694.38,261.84,0.0,11,0.0027756360832690823,18.941608840914931
2024-12-09,Stockholm County,2473307,1208,2860,4,4749,407.66,4279.25,334.35,0.35,11,0.015265998457979954,56.681470059110765
2024-07-15,Vastra Gotaland County,1772821,1674,3842,23103,250550,2133.15,19459.08,10044.82,936.31,11,0.02893857620149062,28.751734772552044
2024-07-22,Vastra Gotaland County,1772821,3009,2112,19629,241077,1874.5,13650.14,9454.79,803.3,11,0.034849653045489593,28.409046517604729
2023-04-24,Skane County,1428626,397,0,0,1417,403.73,0.0,114.63,0.0,12,0.0023130300693909021,22.015265998457981
2025-01-27,Stockholm County,2473307,995,1477,0,28,467.14,6367.71,0.93,0.0,12,0.01048573631457209,46.566383962991516
